Epoch	MAP	MRR
1	0.6286337650353623	0.6366902261782432
2	0.6284108569420839	0.6364673180849647
3	0.6282336735858881	0.6362901347287692
4	0.6314131328650876	0.6387756007944819
5	0.6285103314171081	0.6351374484659086
6	0.6377892221531138	0.6441812888937644
7	0.6307480221629017	0.640931203179416
8	0.6319242538438683	0.6398431089607557
9	0.5997590066059849	0.6079900930778122
10	0.6096088626951058	0.6190203274306446
11	0.6308756008551522	0.6389639053219299
12	0.624002438492367	0.6325171549505534
13	0.6149208231964892	0.6237654777778233
14	0.6065529199644171	0.6152594069829286
15	0.6103016709852035	0.6170377306949616
16	0.6302000911430881	0.6368502703947796
17	0.6325607679928669	0.6383419735271587
18	0.6403745420103446	0.6462510911584988
19	0.6447504431048942	0.6503250308399756
20	0.642462143480662	0.6470013925260839
21	0.6521960069180526	0.6601652841418922
22	0.6551547786471296	0.6622492733603843
23	0.649430737565427	0.6576708002452373
24	0.6578763426341256	0.6688347032482833
25	0.6485231529568619	0.654913405067726
26	0.640995932986497	0.6456721755129811
27	0.6532020331758653	0.6632212780360927
28	0.6462779073474189	0.6548452347835064
29	0.6632509813217922	0.6744311508768946
30	0.659372598045261	0.6657835227848223
31	0.6636016307505769	0.6713674907144693
32	0.6652000373075604	0.6755000486481969
33	0.6450734161006925	0.6512995178118635
34	0.6607790969888349	0.6702944477454281
35	0.661133747515962	0.6729942725313095
36	0.6581308292312047	0.669036947277688
37	0.6560678915972794	0.6674836251996745
38	0.6541142113847032	0.6673777142731391
39	0.6458945180548352	0.6578930271831506
40	0.6420643370433136	0.6534796079549168
41	0.6358751806797075	0.6482750217318121
42	0.6296553676516153	0.6422609700205926
43	0.6252596203321782	0.6341444542630379
44	0.6238262055675802	0.6361700787445161
45	0.6259921934434445	0.6384689801174916
46	0.6285615043482389	0.6411238315196196
47	0.6376518336957697	0.6492707029380957
48	0.6294960722145421	0.6392927790894386
49	0.6357607694514616	0.6483711892480957
50	0.6318397489946119	0.640622479338892
