Epoch	MAP	MRR
1	0.6240628803829366	0.6302149342091246
2	0.5627632807022832	0.5702446811965981
3	0.6140346482935547	0.6195768846798597
4	0.6310646544422535	0.6387386348399993
5	0.6100088608595997	0.6181684301873118
6	0.5780963244127493	0.5854751958147016
7	0.5563297800950356	0.5645360391299313
8	0.6121724709937308	0.6209943805622817
9	0.5622410201702189	0.5704151105973959
10	0.6059213939836197	0.6113498010122682
11	0.5620353654690072	0.570346069111501
12	0.5626723206649437	0.5699262194833851
13	0.5270470762775641	0.5343033869086883
14	0.5399904535223495	0.5492755276118231
15	0.5656162255618776	0.5724354806144929
16	0.599793932087276	0.6038591381183974
17	0.6124279544435206	0.619776546339885
18	0.5116156403914547	0.5227893693169705
19	0.5454200032487742	0.5536664410121199
20	0.5523560176354727	0.5631048287113772
21	0.5516275967045803	0.5568792057940855
22	0.545147034636963	0.5508750430615276
23	0.537662517910769	0.5495246254323958
24	0.5098245582834412	0.525385370948762
25	0.5469271741507341	0.5610976928878161
26	0.5392051687545613	0.5506625894559858
27	0.5471933364609233	0.5572079726400712
28	0.5191975991775699	0.5326230542098368
29	0.45887725758565806	0.4649564350382924
30	0.562809468989689	0.5719820188955991
31	0.49141898313796595	0.5030017683975563
32	0.5712439233760602	0.5805696511511975
33	0.5259863975547289	0.5371739502730789
34	0.5810748566606054	0.5919630780741892
35	0.5431180238724995	0.5544313025794507
36	0.5397435893171739	0.5529672545104645
37	0.5188229859776986	0.5312020472332746
38	0.5573401452888371	0.5658207533207532
39	0.5815098893416221	0.5901991979539472
40	0.5553738425001173	0.5702013558696329
