Epoch	MAP	MRR
1	0.630852305525508	0.6382228956121475
2	0.6307803039102966	0.6388367650531774
3	0.6340123142410723	0.6413094181431145
4	0.6316479735869713	0.6390185636736109
5	0.6318548352317416	0.6392254253183809
6	0.6287424355144036	0.6367988966572843
7	0.6307428927617744	0.6387993539046551
8	0.6307428927617744	0.6387993539046551
9	0.6307428927617744	0.6387993539046551
10	0.6307428927617744	0.6387993539046551
11	0.6307428927617744	0.6387993539046551
12	0.6307428927617744	0.6387993539046551
13	0.6307428927617744	0.6387993539046551
14	0.6307428927617744	0.6387993539046551
15	0.6307428927617744	0.6387993539046551
16	0.6394781117822722	0.6459910663026706
17	0.6423681735592879	0.6502934915540504
18	0.6268576416724564	0.6333023058331699
19	0.6307428927617744	0.6387993539046551
20	0.6307428927617744	0.6387993539046551
21	0.6307428927617744	0.6387993539046551
22	0.6308000486831279	0.6388565098260086
23	0.6308000486831279	0.6388565098260086
24	0.6308000486831279	0.6388565098260086
25	0.6340070154703414	0.6411484622722822
26	0.6444019041626495	0.6513246787350483
27	0.642512670195132	0.6540586031145217
28	0.6445034883507775	0.6542025932458031
29	0.6598583576795318	0.670385451848778
30	0.6607270485306406	0.6726297743841604
31	0.6660017808340014	0.6771555947481875
32	0.6481128096868839	0.664141905191288
33	0.6434051124434491	0.6541825437455719
34	0.6357056482826325	0.6507638031354733
35	0.6577673197881752	0.6730782094798071
36	0.6495560582750176	0.6628529942370098
37	0.6650234867229912	0.6756028836275751
38	0.6672312880665949	0.6790172904370436
39	0.6514207276705513	0.664803598502429
40	0.6604317661436163	0.6722475472293921
41	0.6616445948437361	0.6729099204407846
42	0.6476336777100885	0.6601529089001856
43	0.6515164073825785	0.6625065452044393
44	0.6482418535632044	0.6596317222678879
45	0.6612615013230534	0.6712072599986832
46	0.643002047401357	0.6549712135950336
47	0.648906692599661	0.6620206039959128
48	0.6657330907280408	0.6770405784863226
49	0.6498343240638806	0.6648300447501613
50	0.6600493839275373	0.6723832237721126
51	0.6468125207678348	0.6592208831406364
52	0.6219795668291302	0.6332654599629908
53	0.6702656594215908	0.6838911602800493
54	0.6455702755056474	0.6607639576593825
55	0.644750348056606	0.6584732385476758
56	0.6227611497353742	0.6341573566700658
57	0.6241965456152145	0.6359040439105798
58	0.619440019869061	0.6281314400710112
59	0.6447924650673431	0.6556208897076726
60	0.6346050834716895	0.6450768881324438
61	0.634503552599366	0.6461631475520365
62	0.6401933215835484	0.6487324592081309
63	0.6322671193242853	0.642434383175124
64	0.6364041950299885	0.6509708317987185
65	0.6251733460086527	0.6405095778371014
66	0.6069468914569488	0.6154693774446861
67	0.6074244187668346	0.6203972582059001
68	0.586350553638389	0.5982011472752216
69	0.6051916167037857	0.6181013181581733
70	0.5978176613857874	0.609551184072039
71	0.6003278230899923	0.6168374700983397
72	0.5811380898814157	0.5975139401065326
73	0.630664061993038	0.6398271367407171
74	0.5649072581620455	0.5753745414057686
75	0.5656372818815963	0.5763678666050335
76	0.5537812674451869	0.5682501863258705
77	0.5402189798410127	0.5538075415187175
78	0.5550857994529068	0.571796719810676
79	0.5537622550531048	0.5696100943758898
80	0.520927429337923	0.5365096608923771
81	0.540385328695633	0.5595599812036193
82	0.5485814454974145	0.5649225807813318
83	0.5550443541638168	0.5736770105415715
84	0.538173800902559	0.556609257763942
85	0.5466540668126879	0.5620541972732092
86	0.5409830443211553	0.5558998577855362
87	0.538594500367214	0.5544723469508763
88	0.5297192980987513	0.5455771469043075
89	0.509380122343324	0.5253931727515604
90	0.5237304959111184	0.5375876227110794
91	0.508448673249217	0.5227236828315309
92	0.5236299680723818	0.5322964202187723
93	0.5223925222225541	0.5332930822696905
94	0.5166307928235846	0.5252924513310987
95	0.49254314990722303	0.5020349127168872
96	0.49023014641824125	0.4995728405806237
97	0.5033824565251576	0.5156523220720749
98	0.4918669992918123	0.5008270864154797
99	0.5156985471415676	0.5285018817813221
100	0.49809160192827534	0.5077856778445063
