Epoch	MAP	MRR
1	0.6287289870623205	0.6367854482052012
2	0.6287663982108427	0.6368228593537235
3	0.6287492514344366	0.6368057125773176
4	0.6335674956045327	0.640938085691172
5	0.6342533666607741	0.6416239567474135
6	0.6381731910871346	0.6465834993431219
7	0.6324995380369383	0.6392185506201484
8	0.6369772088907895	0.6445424260239075
9	0.6300040225784599	0.6365858609504216
10	0.6313681933870751	0.6387387834737145
11	0.6332583756784922	0.6409485193254257
12	0.6354899243057139	0.6430826489468465
13	0.6299865943384463	0.63609975415531
14	0.6341722480429816	0.6415428381296211
15	0.6341856964950648	0.6415562865817042
16	0.6348715675513062	0.6422421576379456
17	0.6366842267713728	0.6440548168580121
18	0.6311551707793538	0.6373706916553684
19	0.632119339817234	0.6388149704326176
20	0.6401290551794127	0.6489238356522308
21	0.6301622632500207	0.642152876239659
22	0.6266627489661926	0.6368534700324822
23	0.6290444123777457	0.6394971911947218
24	0.6259687936182411	0.6355550292847236
25	0.6260170922023444	0.6354900415085598
26	0.62650154173772	0.6352774968515709
27	0.6347388234317918	0.6431276028498251
28	0.6496562219911656	0.6612386813004096
29	0.6495202028555096	0.6624074501979368
30	0.6514898841106175	0.6642601185629506
31	0.6508550261677291	0.6619789618246407
32	0.6250968087696481	0.6380049020481117
33	0.6553561687176429	0.6671510205279266
34	0.6457735657118371	0.6573775390133413
35	0.6544980927851299	0.6659212815077012
36	0.6529862892718502	0.6676889868247893
37	0.6570872980024883	0.672239414677686
38	0.636536423647898	0.6456055392602235
39	0.6401218503271642	0.65462314320339
40	0.6436330556284928	0.6600402912131307
41	0.6329877064646253	0.6467647521659867
42	0.6203769204742096	0.6339273837730626
43	0.6311120406799418	0.6461221277579302
44	0.6349705705456191	0.6490368113824904
45	0.632725055770323	0.6481174175618619
46	0.6334510405699346	0.6466802059394651
47	0.6222913573937906	0.635533316706156
48	0.6327243457588779	0.6452271094246403
49	0.6215634404440147	0.6321774607086881
50	0.6205467331001466	0.6332151004808956
51	0.6085420836908133	0.6176926525691959
52	0.6228841133696259	0.6344395733103068
53	0.6065313172510348	0.6153281789084261
54	0.6062999927913151	0.6168450091289598
55	0.5945547021879999	0.6047200399052252
56	0.6021086737080206	0.6107291770872018
57	0.6027204988936091	0.6119975853569095
58	0.5974461901672068	0.6075064660509755
59	0.5900273188276747	0.5975033842136238
60	0.5670386384159797	0.5718843799090711
61	0.5713337747878414	0.5831350993206476
62	0.58000391241132	0.5870023723418786
63	0.5636450497196109	0.5710085789358043
64	0.5806432420493786	0.5867732005077684
65	0.5700396228378252	0.5754964400026126
66	0.564662462360627	0.5724614736778862
67	0.5898013600282389	0.5994515637059498
68	0.5564748651554207	0.5645700550021536
69	0.5826153891596022	0.5961795805931608
70	0.5515832643098725	0.5573499924377118
71	0.5559489994013063	0.5647656066252938
72	0.5690176606065297	0.5761974382163199
73	0.5576047219566931	0.5655143948740821
74	0.5731548534532074	0.5786029014424076
75	0.5611890736103827	0.5663606264116193
76	0.552849465401025	0.5605127268707515
77	0.5864189316246929	0.5935919750117281
78	0.5776926261033907	0.5871540132911152
79	0.5785649532143466	0.587567770592462
80	0.5701671735519469	0.5794853454729996
81	0.5693641562975001	0.5777858104401313
82	0.5625485052493931	0.5723872035600429
83	0.5665963722234968	0.5760576851827522
84	0.5777521407894772	0.584728866421524
85	0.5755690238254674	0.5832869405400269
86	0.5716068280422839	0.5799549444611173
87	0.5629312557864647	0.5709954939893213
88	0.5751053642568694	0.5806584533436386
89	0.5756415401989767	0.5810260612729748
90	0.5652133295778649	0.5702935153552438
91	0.578690896355058	0.5846869066004868
92	0.5591789247986295	0.5652676256071318
93	0.5641804740373315	0.5689837100149373
94	0.5618673016241466	0.5666276527206084
95	0.5650284173966461	0.5663648993895909
96	0.5638943555941305	0.5683301152436955
97	0.5736726378645775	0.576949879110373
98	0.5817363040099665	0.5876874268849577
99	0.5724125397539651	0.5744140861424812
100	0.5696311338029444	0.5734297880902818
